id,title_fa,Rate,Rate_cnt,Category1,Category2,Brand,Price,Seller,Is_Fake,min_price_last_month,sub_category,titleVector
11408176,ژل بازی گلکسی مدل هشت پا ,0,0,اسباب بازی,شوخی و سرگرمی,متفرقه,1170900,عمده بازار تهران,False,980100,toys and kids,"[ 0.02218447 -0.00158496 -0.02721441 ... -0.00782217 -0.02878449
  0.00112108]"
3186564,کتاب Oxford Picture Dictionary اثر Jayme Adelson انتشارات الوندپویان,96,30,کتاب زبان,None,انتشارات الوندپویان,2200000,انگلیش لند,False,1800000,book & stationary & art,"[ 0.01507634 -0.02542531 -0.03515982 ... -0.00118755 -0.05263964
  0.00129085]"
10579437,شلوار ورزشی مردانه مدل JWS-CVT-G,80,1,لباس مردانه,لباس ورزشی مردانه,متفرقه,9500000,لیزلی لند,True,0,clothe,"[ 0.00437518 -0.00700371 -0.04679196 ...  0.00470083 -0.05147219
 -0.00622693]"
11366999,چشم بند خواب طرح گربه عینکی کد 9090003,0,0,لوازم کمپینگ,تجهیزات کمپینگ,متفرقه,1200000,زای,False,0,travel,"[ 0.00246552  0.01367394 -0.02963158 ... -0.00438442 -0.02411452
 -0.0289734 ]"
6842273,تاپ زنانه ساروک مدلTZIP رنگ سرخابی,96,4,لباس زنانه,تاپ و نیم تنه زنانه,ساروک,2520000,پوشاک ساروک,False,0,clothe,"[ 0.0263634  -0.00317119 -0.02238639 ... -0.01738096 -0.06451449
 -0.00235551]"
6410855,دفترچه یادداشت 40 برگ طرح انیمه ناروتو in5,96,4,دفتر و کاغذ و مقوا,دفتر,متفرقه,480000,اسیستور,False,0,book & stationary & art,"[ 0.03376731 -0.00635754 -0.01793412 ... -0.01180378 -0.0455892
 -0.00582503]"
4459116,پیراهن آستین بلند مردانه ناوالس مدل MLANZH-BL,42,10,لباس مردانه,پیراهن مردانه,ناوالس,4500000,ناوالس,False,0,clothe,"[ 0.00737799 -0.00034374 -0.023555   ...  0.02533514 -0.04963479
 -0.01210035]"
9699042,کتاب Blood Brothers اثر Randy Roberts and Johnny Smith انتشارات تازه ها,0,0,کتاب چاپی غیر فارسی,None,متفرقه,2323000,بوکم,False,0,book & stationary & art,"[ 0.02810807 -0.01446615 -0.02250206 ...  0.00965098 -0.03576858
  0.00801921]"
11568262,کیف رودوشی بچگانه طرح میکی موس مدل سیلیکونی miki 01,0,0,مد و پوشاک دخترانه و پسرانه,اکسسوری دخترانه و پسرانه,متفرقه,2480000,فرگلد,False,0,clothe,"[ 1.8698545e-02 -9.9513149e-05 -1.0253805e-02 ... -3.4455261e-03
 -5.3123403e-02 -2.8889624e-02]"
3814338,کیف رودوشی چی چاپ طرح فردی مرکوری کد 65580,0,0,اکسسوری زنانه و مردانه,کیف زنانه و مردانه,چی چاپ,3900000,چی چاپ,False,0,clothe,"[ 0.01245387  0.00821559 -0.01391509 ...  0.00385331 -0.04620395
 -0.00643435]"
4892627,آویز گردنبند طلا 18 عیار زنانه کرابو طرح گلپاره مدل Kr30323,0,0,زیورآلات طلا زنانه,آویز طلا زنانه,کرابو,29982100,کرابو,False,0,clothe,"[ 0.00747595  0.02968365 -0.01730455 ...  0.00837528 -0.01734647
 -0.02649967]"
4940085,گردنبند طرح تیلور سوییفت مدل GL-20,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,330000,تینو پلاس,False,0,clothe,"[ 0.01445128 -0.00553311 -0.05228787 ...  0.02079661 -0.04662039
 -0.01603745]"
10700366,کلاه بافتنی مدل 1061,0,0,اکسسوری زنانه و مردانه,سرپوش زنانه و مردانه,متفرقه,1470000,رایکا نیک,False,0,clothe,"[ 0.0498344   0.01148772 -0.01139428 ... -0.00508375  0.01342812
  0.02466712]"
8386867,کفش راحتی زنانه مدل NIC1467,0,0,کفش زنانه,کفش ورزشی زنانه,متفرقه,6880000,فروشگاه نیک,True,0,clothe,"[ 0.03171703 -0.0024927  -0.03048105 ... -0.00399135 -0.07860159
 -0.00472467]"
12216803,گردنبند طلا 18 عیار زنانه لیردا مدل بیتا کد akm s111,0,0,زیورآلات طلا زنانه,گردنبند طلا زنانه,لیردا,23800000,لیردا گلد,False,0,clothe,"[ 0.00520104 -0.00302668 -0.03068658 ...  0.00218363 -0.04365367
 -0.03401612]"
2558126,جاکلیدی کد cmest5822,78,7,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,260000,کوهنوردی و کمپینگ و تاکتیکال,False,0,clothe,"[ 0.00532974  0.00540947 -0.01657229 ...  0.01746311 -0.04196847
 -0.01042935]"
11298388,آرد نخودچی ممتاز باباگلی -  180 گرم,80,1,مواد غذایی,غلات و حبوبات ارگانیک,متفرقه,365000, محصولات طبیعی اصفهان,False,0,rural goods,"[ 0.03278518  0.00465577 -0.01722577 ... -0.01583117 -0.04023732
 -0.01262856]"
12363851,ست بادی آستین بلند و شلوار نوزادی کارترز مدل نهنگ کد 02,0,0,نوزاد,لباس نوزاد,کارترز,6500000,پوشاک گوگولی ها,False,0,clothe,"[ 0.03420386  0.00100158 -0.04363345 ...  0.00425115 -0.0351606
 -0.01837096]"
11231075,ژل بازی اسلایم تپلی مدل خامه ای KH310 لیمو,80,2,اسباب بازی,شوخی و سرگرمی,اسلایم تپلی,390000,اسلایم توپولی,False,0,toys and kids,"[-0.00580087  0.01825685 -0.02670876 ... -0.00901828 -0.05015865
 -0.00229449]"
7619551,عینک آفتابی زنانه هاوک مدل HW-1657,80,1,اکسسوری زنانه,عینک زنانه,هاوک,19900000,پخش کالای آریا,False,0,clothe,"[ 0.02791549 -0.01379734 -0.00434628 ... -0.00585387 -0.06475196
  0.0006054 ]"
9685443,کمربند مردانه کی تی مدل چرم صنعتی پلاکی  383IN352,0,0,اکسسوری مردانه,کمربند و ساسبند مردانه,متفرقه,4000000,چرم کوروش,False,0,clothe,"[ 0.02484741  0.02682614 -0.03428629 ...  0.02248615 -0.06029538
 -0.02876594]"
10422571,"کتاب Tristan Strong Punches a Hole in the Sky (Tristan Strong, 1) اثر Olivia Stephens and Kwame Mbalia انتشارات Rick Riordan Presents",0,0,کتاب چاپی غیر فارسی,None,متفرقه,2449500,بوکم,False,0,book & stationary & art,"[ 0.02399015  0.00610105 -0.01610228 ...  0.00430091 -0.03919839
 -0.00422176]"
11719772,عینک آفتابی اوگا مدل 78047 POLARIZED,0,0,اکسسوری زنانه و مردانه,عینک زنانه و مردانه,اوگا,8400000,ترند اپتیک,False,0,clothe,"[ 0.04073792 -0.00045096 -0.02278773 ... -0.01772445 -0.0450775
 -0.00580132]"
6150530,چشم بند خواب مدل Cute27,0,0,لوازم کمپینگ,تجهیزات کمپینگ,متفرقه,390000,کالای خواب پروشات,False,0,travel,"[ 0.03421059  0.00647633 -0.03572886 ... -0.0237318  -0.0225303
  0.01362056]"
5865344,کتاب جادوی فکر بزرگ اثر دکتر دیوید جوزف شوارتز انتشارات نبض دانش,80,6,کتاب فلسفه و روانشناسی,None,انتشارات نبض دانش,1100000,انتشارات پدیده دانش,False,0,book & stationary & art,"[ 0.00458009 -0.00680268 -0.02735391 ...  0.00669763 -0.06283179
 -0.00632519]"
9725381,پازل 35 تکه طرح انیمیشن شبح و مولی مک گی کد NI2280,0,0,اسباب بازی,فکری و آموزشی,متفرقه,700000,نیلان,False,0,toys and kids,"[ 0.03456203 -0.01134378 -0.00366377 ... -0.01113584 -0.04086838
 -0.01552831]"
8635418,ماژیک راندو زیگ مدل کیوکالر کد W.10,0,0,نوشت افزار,ماژیک,زیگ,930000,تهران کتاب,False,0,book & stationary & art,"[ 0.0184226   0.00360925 -0.00810754 ...  0.00771891 -0.02331065
 -0.00852694]"
11447090,کتاب Black Gotham اثر Carla L. Peterson انتشارات Yale University Press,0,0,کتاب چاپی غیر فارسی,None,متفرقه,2640000,بوکم,False,0,book & stationary & art,"[ 0.00440462 -0.01438714 -0.00402512 ...  0.00163654 -0.07749252
 -0.00328455]"
11287243,دلنمک کریستالی فهیمان - 500 گرم,0,0,مواد غذایی,ادویه و چاشنی ارگانیک,متفرقه,950000,نمک فهیمان,False,0,rural goods,"[ 0.01825066  0.00897874 -0.04238285 ... -0.00576625 -0.06153115
  0.02292333]"
6596326,ساک سفری مدل lvh01,78,7,لوازم سفر,ساک سفری,متفرقه,2190000,پخش ولیعصر,True,0,travel,"[ 0.0024371   0.00043151 -0.02912231 ... -0.01216388 -0.05783096
  0.01394356]"
10891822,کفش فوتسال پسرانه مدل کمپلت ,0,0,پسرانه,کفش پسرانه,متفرقه,6750000,بازرگانی برند اسپرت ,True,0,clothe,"[ 0.037129   -0.00994931 -0.02576176 ...  0.01428197 -0.05911105
  0.00771529]"
10869300,تونیک زنانه اچ اند ام مدل 0965739006,0,0,لباس زنانه,تونیک زنانه,اچ اند ام,7400000,شیکامزون,False,0,clothe,"[ 0.01925131  0.01774963 -0.0128648  ...  0.02233031 -0.07494841
 -0.00143934]"
4956319,کارت پستال ماسا دیزاین مدل friends stkv0517,0,0,ملزومات هدیه,کارت پستال,ماسا دیزاین,160000,ماسا دیزاین,False,0,book & stationary & art,"[ 0.01997774 -0.01100317 -0.03230767 ... -0.00452104 -0.04402789
 -0.01291021]"
3241715,جوراب دیزر کد eh.fiory1215,90,25,اکسسوری زنانه و مردانه,جوراب زنانه و مردانه,متفرقه,330000,پوشاک فارس,True,0,clothe,"[ 0.01369131 -0.00078152 -0.01065171 ...  0.01577752 -0.0722845
 -0.00148016]"
4506982,ست تی شرت و شلوار ورزشی مردانه مدل 91130611,0,0,لباس مردانه,لباس ورزشی مردانه,متفرقه,4664600,آس شاپ,True,0,clothe,"[ 0.01821615 -0.01104237 -0.04660826 ...  0.00589785 -0.0571848
 -0.0345434 ]"
9744721,شورت زنانه مدل اسلیپ نخی E050,0,0,لباس زنانه,لباس زیر زنانه,متفرقه,450000,خرازی الی,False,0,clothe,"[-0.01428511 -0.03120226 -0.03167765 ... -0.00193015 -0.06666454
  0.02326468]"
2378333, تیشرت زنانه کد P1316,0,0,لباس زنانه,تی شرت زنانه,متفرقه,1195000,پویان,False,0,clothe,"[ 0.00907675  0.00158835 -0.01986857 ...  0.00816651 -0.06506342
 -0.00340111]"
925837,صابون لوینا مدل shark مقدار 120 گرم ,86,53,صابون شستشو,None,لوینا,599000,بنسر,False,0,beauty,"[ 0.01187263 -0.00325815 -0.05785904 ... -0.02487783 -0.0199754
 -0.00411432]"
11127458,فرش ماشینی آذردکور مدل کلکسیون اصیل تبریز طرح کارینا کد 254 زمینه گردویی,0,0,فرش,فرش ماشینی,آذر دکور,100000000,آذر فرش,False,0,book & stationary & art,"[ 0.0343559  -0.01121072 -0.02018182 ... -0.00024119 -0.03235039
 -0.00574653]"
7118248,ظرف سفری کچوا مدل TC219,100,10,لوازم کمپینگ,اجاق و ظرف سفری,کچوا,880000,بیاکوه,False,0,travel,"[ 0.00946201 -0.00289734 -0.05717439 ... -0.008175   -0.05153996
 -0.01114817]"
12022217,اکشن فیگور مدل فیگما اتک ان تایتان طرح Eren yeager کد 207,0,0,اسباب بازی,جغجغه، عروسک و مدل,متفرقه,25000000,سان رایز تویز,False,0,toys and kids,"[ 0.04310849 -0.0296904  -0.03618083 ... -0.00635701 -0.06176486
 -0.01676017]"
9808751,رزماری روحبخش - 1 کیلوگرم,0,0,مواد غذایی,ادویه و چاشنی ارگانیک,متفرقه,1990000,بومیکده,False,0,rural goods,"[ 0.0152752   0.01392353 -0.00794535 ... -0.01000622 -0.04489302
  0.01890477]"
10531262,گلدان ریبتن مدل PO-200,0,0,محصولات سنگی، چینی و سرامیکی,گلدان,ریبتن,5100000,ریبتن,False,0,book & stationary & art,"[ 0.015653    0.00123998 -0.04099388 ...  0.00943108 -0.03395718
  0.00166225]"
10824740,کاغذ یادداشت پست ایت مدل شفاف بسته 60 عددی,72,13,دفتر و کاغذ و مقوا,کاغذ,پست-ایت,730000, گیتا,False,730000,book & stationary & art,"[ 0.03013718  0.01005028 -0.01627385 ...  0.00038826 -0.04306359
 -0.01437886]"
4160150,شلوار زنانه مدل 606 رنگ طوسی روشن,70,4,لباس زنانه,شلوار و سرهمی زنانه,متفرقه,1950000,سورنا شرق,False,0,clothe,"[ 0.01094695  0.00886467 -0.02564432 ... -0.00883739 -0.04770797
 -0.00063313]"
9877404,گردنبند مردانه برانت مدل نمادهای ویچر,100,1,اکسسوری مردانه,زیورآلات مردانه,برانت,1995000,فن گالری,False,0,clothe,"[ 0.03025234 -0.02061104 -0.02905431 ...  0.01472168 -0.04237809
 -0.01466098]"
2592780,ساعت مچی عقربه ای مردانه سیتی زن کد AN3614-54E,0,0,اکسسوری مردانه,ساعت مردانه,سیتی زن,98500000,شاپ کو,False,0,clothe,"[ 0.0147438   0.00789216 -0.01846205 ...  0.01303146 -0.0678307
 -0.03846092]"
9141777,گردنبند پرمانه طرح حجاب کد pmd.24040 مدل دو طرفه,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,650000,مرکزچاپ پرمانه,False,0,clothe,"[ 0.01966484  0.00744122 -0.02043394 ...  0.02508439 -0.04289192
  0.00053769]"
11277050,کاغذ کادو ترمه طراحان ایده مدل آسمان شب کد strm0044,0,0,ملزومات هدیه,کاغذ کادو,ترمه طراحان ایده,290000,ترمه گرافیک,False,0,book & stationary & art,"[ 0.00578301  0.01167826 -0.00711465 ... -0.00426771 -0.03430368
 -0.01180157]"
11974595,شلوارک زنانه اچ اند ام مدل 0531371001,0,0,لباس زنانه,لباس خواب و راحتی زنانه,اچ اند ام,6200000,شیکامزون,False,0,clothe,"[ 0.00189308 -0.00642278 -0.01601255 ...  0.01222364 -0.07389536
  0.01306036]"
1524284,کرم پودر گلدن رز مدل Total cover شماره 14 حجم 30 میلی لیتر,76,18,آرایش صورت,کرم پودر,گلدن رز,4990000,زیباوش,False,0,beauty,"[ 0.01300365  0.0294219  -0.01543551 ...  0.00233378 -0.02048713
  0.01483992]"
6211486,کبریت مدل باب اسفنجی کد kbs2001,0,0,لوازم کمپینگ,تجهیزات کمپینگ,متفرقه,369000,استودیو هنری ژانو,False,0,travel,"[ 0.02347876 -0.00496892 -0.06175826 ...  0.01248537 -0.03345871
  0.00270664]"
8146927,گردنبند زنانه باراج من مدل مرغ آمین و انار 2,0,0,اکسسوری زنانه,زیورآلات زنانه,باراج من,800000,لاچو و باراج من,False,0,clothe,"[ 0.05373199 -0.0044507  -0.02936123 ...  0.02934899 -0.06551721
 -0.03569651]"
6766948,خط کش 30 سانتی متر طرح نوشته کد 771,0,0,ابزار طراحی و مهندسی,خط کش,متفرقه,259000,استودیو هنری ژانو,False,0,book & stationary & art,"[ 0.01668783  0.00579692 -0.02214092 ... -0.00655918 -0.0234632
 -0.01055015]"
8765519,ست گوشواره و گردنبند سوزن دوزی طرح بلوچ کد E36,80,1,دست بافته‌ ها، رودوزی و محصولات پارچه ای و چرمی,سوزن دوزی,متفرقه,2000000,بلوچ دوزی گدروزیا,False,0,book & stationary & art,"[ 0.04078473  0.01802509 -0.0015322  ...  0.01455756 -0.01417434
 -0.01518192]"
9786526,کلاه کپ مدل Game over کد KTT-982,100,1,اکسسوری زنانه و مردانه,سرپوش زنانه و مردانه,متفرقه,1550000,داستان اسباب بازی ها,False,0,clothe,"[ 0.01257298 -0.00883268 -0.0158719  ... -0.00676005 -0.03107451
 -0.03067914]"
12251066,جامدادی یونی کید طرح گربه ای,0,0,کیف، کوله و جامدادی,جامدادی,متفرقه,580000,فروشگاه پارس آرکا,False,0,book & stationary & art,"[ 0.0110209   0.02053623 -0.03123438 ...  0.00079153 -0.03274978
 -0.01205777]"
8323646,کتاب Mans Search for Meaning اثر Viktor E. Frankl and John Boyne انتشارات Beacon Press,0,0,کتاب چاپی غیر فارسی,None,متفرقه,1820000,بوکم,False,0,book & stationary & art,"[ 0.01516265 -0.03360866 -0.01212609 ...  0.00844967 -0.05870463
 -0.01762413]"
2011195,دستبند زنانه لاچو طرح جغد کد JO-005,90,48,اکسسوری زنانه,زیورآلات زنانه,لاچو,330000,لاچو,False,0,clothe,"[ 0.00232023  0.00547895 -0.02760251 ... -0.01609935 -0.04609779
 -0.002209  ]"
2190774,کتاب دست های آلوده اثر ژان پل سارتر انتشارات الینا,90,40,کتاب شعر و ادبیات,None,انتشارات الینا,224100,ارمغان بوک,False,0,book & stationary & art,"[ 0.00411711 -0.00023333 -0.04703813 ...  0.0044103  -0.06660098
  0.00723141]"
9065447,تسبیح مدل یالچین,0,0,اکسسوری زنانه و مردانه,تسبیح,متفرقه,1800000,تولید و پخش امیران ,False,0,clothe,"[ 0.01193323  0.00254452 -0.03012902 ... -0.00909167 -0.03132523
  0.00559289]"
8649057,تی شرت ورزشی مردانه مدل چلسی کد Home 2023,96,4,لباس مردانه,لباس ورزشی مردانه,متفرقه,5890000,تهران اسپورت,True,0,clothe,"[ 0.01546579  0.00584977 -0.04050617 ... -0.00056051 -0.04431529
 -0.01345701]"
4420003,کتاب من غمگینم؟ چرا امروز احساس میکنم نارحتم؟ اثر سوفی پارکز و شانون بیتی نشر راه راه,0,0,کتاب کودک و نوجوان,None,انتشارات  راه راه,320000,مداد آبی,False,0,book & stationary & art,"[ 0.01875547 -0.00841671 -0.03582364 ... -0.00978708 -0.06464381
 -0.02608597]"
9284438,جعبه جواهر چوبی مدل ندا,0,0,محصولات چوبی و حصیری,خراطی,متفرقه,2270000,درامو,False,0,book & stationary & art,"[ 0.01507438 -0.00863535 -0.03956374 ... -0.00531403 -0.0609196
 -0.00189156]"
1716545,رنگ روغن وستا مدل Permanent Crimson Lake 17 حجم 37 میلی لیتر,80,12,ابزار نقاشی و رنگ آمیزی,انواع رنگ‌های نقاشی و سایر ملزومات,وستا,658000,آرشا آرت,False,0,book & stationary & art,"[ 0.03997781  0.01005998 -0.0062318  ... -0.00897675 -0.02717706
  0.01268057]"
10581093,گوشواره زنانه مدل فانتزی,0,0,اکسسوری زنانه,زیورآلات زنانه,متفرقه,490000,مهربانو رویا,False,0,clothe,"[ 0.03183649 -0.01747208 -0.03519301 ...  0.01971765 -0.05010878
  0.01039665]"
11179885,استند رومیزی کودک مدل Girl کد 01 مجموعه 4 عددی,0,0,تزئینات اتاق کودک,None,متفرقه,1200000,الراد گالری,False,0,toys and kids,"[ 0.02387195 -0.02779713 -0.00180586 ... -0.00208242 -0.03331232
 -0.00024546]"
12447817,شورت مردانه مدل H4,0,0,لباس مردانه,لباس زیر مردانه,متفرقه,1300000,صنایع دستی سنجاقک,False,0,clothe,"[ 0.00018383 -0.01131256 -0.00927437 ...  0.01278013 -0.02255886
  0.02585339]"
8971730,کاشی اطلس آبی طرح السلام علیک یا محمد بن علی ایها الجواد  مدل T4909,0,0,محصولات سنگی، چینی و سرامیکی,کاشی کاری,اطلس آبی,1090000,اطلس آبی,False,0,book & stationary & art,"[ 0.02433674  0.00085174 -0.02901956 ...  0.00405641 -0.0552964
 -0.01710084]"
8891330,مسواک های دنت مدل 909 با برس متوسط,82,25,بهداشت دهان و دندان,مسواک,های دنت,150000,پارسیان نیک هستی,False,150000,beauty,"[ 0.0096158  -0.03038204 -0.06025761 ... -0.00736662 -0.0542004
 -0.01040018]"
11404767,جاکلیدی مدل استیل طرح Mohammadhesam,0,0,اکسسوری زنانه و مردانه,زیورآلات زنانه و مردانه,متفرقه,1350000,دلورا,False,0,clothe,"[ 0.03804414 -0.00644099 -0.01614169 ...  0.00692184 -0.0484101
 -0.00697228]"
11240402,تی شرت ورزشی مردانه مدل پاریس کد Concept Home 2024,0,0,لباس مردانه,لباس ورزشی مردانه,متفرقه,5990000,تهران اسپورت,True,0,clothe,"[ 0.00385899  0.00408742 -0.03926652 ...  0.00136476 -0.05912507
 -0.00419068]"
6706966,سرهمی نوزادی طرح خرس کد FF-350,90,4,نوزاد,لباس نوزاد,متفرقه,3260000,فیدار فرتاک ,False,0,clothe,"[ 0.02292024 -0.00132459 -0.04000258 ...  0.00269745 -0.05149721
 -0.02869597]"
10896814,ماشین بازی مدل لامبورگینی سقف کروک,100,1,اسباب بازی,ماشین، هواپیما و قطار,متفرقه,5980000,نابسل,False,0,toys and kids,"[ 0.01504806 -0.01577878 -0.01914735 ... -0.00604272 -0.04046544
  0.00385564]"
12084391,گردنبند طلا 18 عیار زنانه الن نار مدل آرزو ELN7186,0,0,زیورآلات طلا زنانه,گردنبند طلا زنانه,الن نار,72256800,نارگلد گالری,False,0,clothe,"[ 0.02085745  0.02424829 -0.01888212 ...  0.01180449 -0.05470841
 -0.03574927]"
12342323,کلاه مردانه دفکتو مدل KNIGHT,0,0,اکسسوری مردانه,سرپوش مردانه,دفکتو,8750000,کلاه شاپو,False,0,clothe,"[ 0.04558279  0.00600873 -0.01889098 ... -0.00688141 -0.01423558
  0.01244739]"
11508358,کیف رودوشی مردانه منط مدل h153 کد 12447,0,0,اکسسوری مردانه,کیف مردانه,منط,29990000,چرم طبیعی منط,False,0,clothe,"[ 0.01265977 -0.00965461 -0.01673692 ... -0.00295671 -0.0666262
  0.0042287 ]"
8354458,چشم بند خواب کاوا ماسک مدل انگیزشی 10,0,0,لوازم کمپینگ,تجهیزات کمپینگ,متفرقه,1200000,کالای خواب پروشات,False,0,travel,"[ 0.04448339 -0.0002816  -0.01392987 ...  0.01602634 -0.01866549
 -0.00111303]"
9715784,قطار بازی ایکیا مدل lillabo,0,0,اسباب بازی,ماشین، هواپیما و قطار,متفرقه,12000000,گوهر شاد,False,0,toys and kids,"[ 0.01935278  0.01092975 -0.03299538 ... -0.01053826 -0.01717505
 -0.01182241]"
11008302,ساختنی بریک مدل TECH BRICKS کد 3411,0,0,اسباب بازی,فکری و آموزشی,متفرقه,4250000,پارمیدا تویز,False,0,toys and kids,"[ 0.02081711  0.00425826 -0.01208921 ... -0.0084158  -0.0542874
 -0.00907975]"
11948641,تخته شاسی طرح انیمه ناروتو کد 1410393 سایز A4,0,0,ابزار نقاشی و رنگ آمیزی,تخته شاسی,متفرقه,1000000,چاوینو,False,0,book & stationary & art,"[ 0.02753579 -0.01206354 -0.004051   ... -0.0193608  -0.06720019
 -0.02046333]"
10311076,ساعت مچی عقربه‌ای مردانه مدل dz_4318,0,0,اکسسوری مردانه,ساعت مردانه,متفرقه,19170000,گالری ثانیه ها,True,0,clothe,"[-0.00341895  0.02449806 -0.02728328 ...  0.00277665 -0.06056595
 -0.01536436]"
2146649,تاپ ورزشی زنانه آر اِن اِسِ کد Y-101095,0,0,لباس زنانه,لباس ورزشی زنانه,آر اِن اِس,2190000,فروشگاه آر ان اس,False,0,clothe,"[ 0.04550212 -0.02093886 -0.05529078 ... -0.01399025 -0.0362333
 -0.01040464]"
592781,رژ لب مایع سی استار مدل SS0035 شماره 219,0,0,آرایش لب,رژ لب مایع,سی استار,1030000,کیلش,False,0,beauty,"[ 0.00708784 -0.01267274 -0.03203181 ... -0.00179192 -0.02888995
  0.02931068]"
11795883,گردنبند طلا 18 عیار زنانه لیردا مدل اسم سارا ,0,0,زیورآلات طلا زنانه,گردنبند طلا زنانه,لیردا,41200000,لیردا گلد,False,0,clothe,"[ 0.02452973  0.02117721 -0.0342804  ... -0.00160993 -0.05453762
 -0.01335473]"
10914294,تی شرت آستین کوتاه مردانه پرینتینگ لند طرح FRIENDS کد P60,0,0,لباس مردانه,تی شرت مردانه,متفرقه,4500000,پرینتینگ لند,False,0,clothe,"[ 0.01231021  0.00397297 -0.00834815 ...  0.02113023 -0.03228208
 -0.01607735]"
7896204,تی شرت آستین بلند مردانه رانژ مدل   22RA19D02M-1962-01 ,0,0,لباس مردانه,تی شرت مردانه,رانژ,7900000,فروشگاه رانژ,False,0,clothe,"[ 0.03592551 -0.00811113 -0.03661338 ...  0.0012114  -0.01609023
  0.00097435]"
3970437,پلیور پسرانه لوپیلو مدل SbZ 010,0,0,پسرانه,لباس پسرانه,لوپیلو,1600000,جرمن مارکت,False,0,clothe,"[ 0.01976153  0.00216106 -0.02837087 ... -0.00367364 -0.02422024
  0.0035587 ]"
9738628,کتاب Left Neglected اثر Lisa Genova انتشارات Gallery Books,0,0,کتاب چاپی غیر فارسی,None,متفرقه,2254000,بوکم,False,0,book & stationary & art,"[-0.00077073 -0.00699598 -0.04224226 ... -0.00526857 -0.06300693
 -0.01713013]"
8520621,ادویه بهارات هندی سوغات دزفول - 100 گرم,74,3,مواد غذایی,ادویه و چاشنی ارگانیک,متفرقه,338000,سوغات دزفول,False,0,rural goods,"[ 0.0252419  -0.00855508 -0.02116551 ... -0.04398827 -0.06762908
  0.00079455]"
6858023,روغن درخت چای ایمنس هربال مدل pure حجم 30 میلی لیتر,82,31,مراقبت پوست,روغن صورت,ایمنس هربال,760000,ایمنس هربال,False,0,beauty,"[ 0.02718498 -0.00466808 -0.01059885 ... -0.010235   -0.05247439
  0.00012261]"
12310917,ست تاپ و شلوارک مردانه مدل ساعت کد N535,0,0,لباس مردانه,لباس راحتی مردانه,متفرقه,999000,نوین کالا,False,0,clothe,"[ 0.02414507  0.00304636 -0.02842707 ...  0.00846675 -0.03940639
 -0.01504326]"
12133603,مسواک های دنت مدل 927 با برس سخت مجموعه 2 عددی,0,0,بهداشت دهان و دندان,مسواک,های دنت,395000,پارسیان نیک هستی,False,0,beauty,"[ 0.02640427 -0.01084473 -0.04074967 ...  0.00221942 -0.04788362
 -0.02322236]"
2586688,ساعت مچی عقربه ای مردانه والار طرح والیبال ساحلی کد LF2509,80,1,اکسسوری مردانه,ساعت مردانه,والار,1370000,سورانیک,False,0,clothe,"[ 0.00348489 -0.01824678 -0.05468584 ...  0.00907183 -0.0300679
 -0.00292745]"
5022035,کیف نوار بهداشتی مدل عاشق کد A207,80,8,بهداشت زنان,نوار بهداشتی,متفرقه,460000,آرشا مارک,False,0,beauty,"[ 0.01822894 -0.0046631  -0.04122878 ...  0.01368614 -0.0410213
 -0.00031261]"
7995440,پازل 500 تکه راونزبرگر مدل  اسب دونده در ساحل,0,0,اسباب بازی,فکری و آموزشی,راونزبرگر,8900000,دیاسا,False,0,toys and kids,"[ 0.05004301 -0.00888827 -0.04829025 ...  0.01690011 -0.05605377
  0.01600293]"
10935934,دستبند نقره مردانه لیردا مدل بابک کد ght000344,0,0,اکسسوری مردانه,زیورآلات نقره مردانه,لیردا,4066000,لیردا گلد,False,0,clothe,"[-0.02234162  0.01036755 -0.02397574 ...  0.00466307 -0.03055175
 -0.01893432]"
4907665,تی شرت آستین کوتاه بچگانه مدل دایناسور F229,84,5,مد و پوشاک دخترانه و پسرانه,لباس دخترانه و پسرانه,متفرقه,389000,نوین کالا,False,0,clothe,"[ 0.00789206 -0.01833816 -0.05338413 ...  0.01137309 -0.06678616
 -0.02628577]"
11322332,گردنبند مردانه لیردا مدل نعیم      کد   hft   000344,0,0,اکسسوری مردانه,زیورآلات مردانه,لیردا,2780000,لیردا گلد,False,0,clothe,"[-0.01902297  0.01667838 -0.01244905 ...  0.01081307 -0.05693984
 -0.00318617]"
12501198,ساعت مچی عقربه‌ای مردانه آلبا مدل AS9J51X1,0,0,اکسسوری مردانه,ساعت مردانه,آلبا,37200000,زمان و زیور,False,0,clothe,"[ 0.00871912 -0.01032693 -0.03680396 ...  0.01180531 -0.04270699
 -0.00887473]"
6533324,تیشرت آستین بلند مردانه مدل شاد باش,40,1,لباس مردانه,تی شرت مردانه,متفرقه,2100000,پیلاپیلا,False,0,clothe,"[ 0.03640645 -0.00626795 -0.03162301 ...  0.00624087 -0.05432797
  0.00459026]"
9392974,رویه بافت زنانه اسمارا مدل B17,100,1,لباس زنانه,پوشش اسلامی,اسمارا,4300000,بل سنتر,False,0,clothe,"[ 0.04841349 -0.00732787 -0.05413701 ... -0.00866403 -0.03066653
  0.00718544]"
